date,month,day_of_week,shift,covers,avg_ticket_eur,sales_eur,food_cost_pct,food_cost_eur,staff_cost_eur,staff_pct,other_costs_eur,prime_cost_pct,net_profit_eur,revpash_eur,table_turnover,waste_pct,temperature_c,booking_channel,google_rating,staff_count,net_profit_rf_eur
2024-10-24,10,Thursday,Lunch,26,10.07,261.82,28.1,73.57,78.81,30.1,182.8,58.2,-73.36,1.5,1.04,6.5,21.8,Walk-in,3.5,3,-75.97
2024-10-24,10,Thursday,Lunch,34,17.89,608.26,29.6,180.04,209.85,34.5,220.41,64.1,-2.04,3.48,1.36,9.8,21.7,Walk-in,4.0,7,27.65
2024-10-24,10,Thursday,Lunch,47,17.35,815.45,27.5,224.25,222.62,27.3,193.16,54.8,175.42,4.66,1.88,5.5,24.3,WhatsApp,4.1,5,163.63
2024-10-25,10,Friday,Dinner,54,32.47,1753.38,28.3,496.21,350.68,20.0,197.05,48.3,709.44,7.79,2.16,6.0,23.2,Website,3.4,4,631.54
2024-10-25,10,Friday,Dinner,50,26.38,1319.0,34.5,455.06,441.86,33.5,80.0,68.0,342.08,5.86,2.0,9.9,20.2,Google Maps,4.3,3,284.58
2024-10-25,10,Friday,Dinner,60,24.15,1449.0,30.6,443.39,459.33,31.7,138.53,62.3,407.75,6.44,2.4,9.1,25.7,Walk-in,4.4,3,340.03
2024-10-25,10,Friday,Lunch,33,14.06,463.98,32.2,149.4,130.84,28.2,138.65,60.4,45.09,2.65,1.32,4.2,24.7,Walk-in,4.5,6,24.32
2024-10-25,10,Friday,Lunch,54,16.89,912.06,28.8,262.67,301.89,33.1,199.73,61.9,147.77,5.21,2.16,12.7,27.7,Phone,5.0,7,146.85
2024-10-25,10,Friday,Lunch,67,21.82,1461.94,28.5,416.65,498.52,34.1,247.22,62.6,299.55,8.35,2.68,5.7,26.3,WhatsApp,4.3,6,343.81
2024-10-26,10,Saturday,Lunch,60,17.73,1063.8,32.1,341.48,238.29,22.4,184.67,54.5,299.36,6.08,2.4,7.6,17.8,Walk-in,4.1,7,282.69
2024-10-26,10,Saturday,Lunch,61,19.51,1190.11,31.5,374.88,358.22,30.1,228.17,61.6,228.84,6.8,2.44,13.2,26.8,WhatsApp,3.5,8,246.7
2024-10-27,10,Sunday,Lunch,73,15.89,1159.97,34.1,395.55,231.99,20.0,219.17,54.1,313.26,6.63,2.92,1.8,26.4,Walk-in,4.3,6,308.04
2024-10-27,10,Sunday,Lunch,51,18.81,959.31,36.2,347.27,282.04,29.4,196.3,65.6,133.7,5.48,2.04,2.9,22.5,WhatsApp,4.3,4,124.4
2024-10-27,10,Sunday,Dinner,44,35.11,1544.84,28.2,435.64,434.1,28.1,215.83,56.3,459.27,6.87,1.76,9.3,23.1,Website,3.6,5,487.44
2024-10-28,10,Monday,Dinner,35,23.73,830.55,34.4,285.71,269.93,32.5,201.07,66.9,73.84,3.69,1.4,1.0,24.8,Phone,4.0,2,94.89
2024-10-29,10,Tuesday,Dinner,51,22.35,1139.85,26.7,304.34,280.4,24.6,183.6,51.3,371.51,5.07,2.04,1.9,22.0,Phone,4.1,6,356.68
2024-10-30,10,Wednesday,Dinner,45,26.42,1188.9,39.3,467.24,331.7,27.9,207.6,67.2,182.36,5.28,1.8,11.5,23.5,WhatsApp,4.3,5,229.67
2024-10-31,10,Thursday,Dinner,38,35.32,1342.16,27.9,374.46,268.43,20.0,255.1,47.9,444.17,5.97,1.52,6.8,26.0,Phone,4.4,7,467.03
2024-10-31,10,Thursday,Lunch,40,18.25,730.0,33.8,246.74,239.44,32.8,211.27,66.6,32.55,4.17,1.6,14.6,25.0,Google Maps,3.9,4,36.14
2024-10-31,10,Thursday,Dinner,27,14.06,379.62,26.7,101.36,112.37,29.6,199.81,56.3,-33.92,1.69,1.08,4.9,22.7,Google Maps,4.2,6,-5.78
2024-11-02,11,Saturday,Dinner,67,27.3,1829.1,30.4,556.05,556.05,30.4,150.51,60.8,566.49,8.13,2.68,7.0,21.5,Walk-in,4.3,3,527.3
2024-11-02,11,Saturday,Lunch,67,14.6,978.2,37.2,363.89,220.1,22.5,253.71,59.7,140.5,5.59,2.68,9.6,20.1,WhatsApp,4.0,5,169.6
2024-11-02,11,Saturday,Lunch,35,17.23,603.05,27.7,167.04,192.98,32.0,126.68,59.7,116.35,3.45,1.4,9.4,20.0,Walk-in,3.9,3,60.23
2024-11-02,11,Saturday,Dinner,64,31.24,1999.36,39.8,795.75,765.75,38.3,113.23,78.1,324.63,8.89,2.56,7.2,18.5,Website,4.4,7,375.35
2024-11-03,11,Sunday,Lunch,58,19.82,1149.56,31.0,356.36,334.52,29.1,206.72,60.1,251.96,6.57,2.32,6.1,19.5,Walk-in,4.0,7,234.61
2024-11-03,11,Sunday,Dinner,39,26.27,1024.53,34.9,357.56,341.17,33.3,150.37,68.2,175.43,4.55,1.56,8.7,18.0,Google Maps,3.6,4,143.83
2024-11-04,11,Monday,Dinner,18,30.76,553.68,32.6,180.5,141.74,25.6,239.01,58.2,-7.57,2.46,0.72,12.1,15.6,Walk-in,4.6,5,22.8
2024-11-05,11,Tuesday,Lunch,43,21.24,913.32,32.8,299.57,270.34,29.6,114.23,62.4,229.18,5.22,1.72,10.3,18.9,Walk-in,3.7,5,186.86
2024-11-05,11,Tuesday,Lunch,36,17.13,616.68,25.3,156.02,137.52,22.3,233.28,47.6,89.86,3.52,1.44,6.1,19.3,Walk-in,4.1,4,79.23
2024-11-06,11,Wednesday,Lunch,58,20.22,1172.76,29.1,341.27,397.57,33.9,226.94,63.0,206.98,6.7,2.32,5.0,19.8,Google Maps,4.2,5,233.84
2024-11-06,11,Wednesday,Lunch,49,17.3,847.7,35.8,303.48,261.09,30.8,195.31,66.6,87.82,4.84,1.96,5.9,21.9,Phone,4.3,4,81.87
2024-11-06,11,Wednesday,Lunch,44,12.9,567.6,29.6,168.01,135.66,23.9,95.52,53.5,168.41,3.24,1.76,4.2,18.2,WhatsApp,4.2,6,103.55
2024-11-07,11,Thursday,Dinner,45,34.59,1556.55,31.6,491.87,404.7,26.0,112.45,57.6,547.53,6.92,1.8,8.4,18.8,Walk-in,2.9,5,481.96
2024-11-07,11,Thursday,Lunch,53,13.02,690.06,24.8,171.13,209.09,30.3,200.8,55.1,109.04,3.94,2.12,10.4,21.0,Google Maps,3.8,9,106.85
2024-11-11,11,Monday,Lunch,32,26.36,843.52,28.8,242.93,291.86,34.6,179.52,63.4,129.21,4.82,1.28,7.8,18.0,Google Maps,4.2,5,105.62
2024-11-12,11,Tuesday,Lunch,44,15.66,689.04,35.5,244.61,257.7,37.4,222.73,72.9,-36.0,3.94,1.76,13.2,19.8,Walk-in,4.1,5,17.02
2024-11-12,11,Tuesday,Dinner,30,24.14,724.2,25.9,187.57,212.19,29.3,186.93,55.2,137.51,3.22,1.2,13.3,18.7,Phone,4.3,6,102.25
2024-11-12,11,Tuesday,Lunch,70,16.95,1186.5,33.9,402.22,275.27,23.2,183.02,57.1,325.99,6.78,2.8,8.9,19.0,Phone,4.5,6,308.48
2024-11-12,11,Tuesday,Lunch,28,12.07,337.96,31.7,107.13,105.44,31.2,80.82,62.9,44.57,1.93,1.12,10.1,21.0,Phone,4.3,5,-25.48
2024-11-12,11,Tuesday,Dinner,36,24.25,873.0,30.1,262.77,339.6,38.9,227.01,69.0,43.62,3.88,1.44,5.3,18.8,Walk-in,3.8,6,97.2
2024-11-13,11,Wednesday,Dinner,23,18.77,431.71,29.9,129.08,94.54,21.9,160.79,51.8,47.3,1.92,0.92,6.9,21.1,Google Maps,3.9,5,3.23
2024-11-14,11,Thursday,Lunch,45,23.2,1044.0,29.0,302.76,263.09,25.2,172.08,54.2,306.07,5.97,1.8,11.8,15.6,Walk-in,4.8,4,308.7
2024-11-14,11,Thursday,Dinner,41,32.82,1345.62,29.4,395.61,445.4,33.1,141.86,62.5,362.75,5.98,1.64,6.3,16.6,Google Maps,4.0,3,349.25
2024-11-14,11,Thursday,Lunch,47,10.37,487.39,34.7,169.12,150.12,30.8,120.68,65.5,47.47,2.79,1.88,12.5,14.9,Website,4.1,6,32.01
2024-11-15,11,Friday,Lunch,29,15.7,455.3,29.3,133.4,124.3,27.3,256.25,56.6,-58.65,2.6,1.16,11.3,17.2,Phone,4.3,7,5.81
2024-11-15,11,Friday,Lunch,67,13.25,887.75,38.2,339.12,276.09,31.1,225.8,69.3,46.74,5.07,2.68,10.3,23.2,Google Maps,4.6,3,82.85
2024-11-15,11,Friday,Lunch,42,14.4,604.8,32.2,194.75,211.08,34.9,226.54,67.1,-27.57,3.46,1.68,4.5,19.5,Walk-in,3.7,3,19.01
2024-11-15,11,Friday,Dinner,50,26.28,1314.0,28.7,377.12,387.63,29.5,180.26,58.2,368.99,5.84,2.0,7.1,18.1,WhatsApp,3.9,3,338.06
2024-11-16,11,Saturday,Lunch,65,16.8,1092.0,34.9,381.11,317.77,29.1,111.79,64.0,281.33,6.24,2.6,9.9,21.1,Walk-in,3.5,6,220.67
2024-11-17,11,Sunday,Lunch,56,13.68,766.08,33.5,256.64,252.04,32.9,284.59,66.4,-27.19,4.38,2.24,5.0,21.3,Google Maps,4.0,6,63.86
2024-11-18,11,Monday,Dinner,29,20.96,607.84,24.4,148.31,173.84,28.6,209.0,53.0,76.69,2.7,1.16,7.4,17.1,Website,4.3,4,69.43
2024-11-19,11,Tuesday,Dinner,47,25.74,1209.78,26.9,325.43,431.89,35.7,196.16,62.6,256.3,5.38,1.88,10.3,24.5,Phone,4.0,8,278.31
2024-11-19,11,Tuesday,Lunch,44,15.65,688.6,30.5,210.02,276.13,40.1,173.84,70.6,28.61,3.93,1.76,6.3,20.1,Google Maps,4.8,4,52.62
2024-11-19,11,Tuesday,Dinner,36,36.19,1302.84,24.7,321.8,332.22,25.5,97.99,50.2,550.83,5.79,1.44,5.5,20.3,Phone,4.1,7,489.23
2024-11-20,11,Wednesday,Lunch,38,19.08,725.04,39.4,285.67,171.83,23.7,241.37,63.1,26.17,4.14,1.52,2.6,20.5,Walk-in,4.1,6,63.36
2024-11-20,11,Wednesday,Dinner,42,29.6,1243.2,34.3,426.42,396.58,31.9,142.4,66.2,277.8,5.53,1.68,6.8,20.5,Google Maps,4.0,4,278.08
2024-11-21,11,Thursday,Dinner,31,30.15,934.65,30.9,288.81,220.58,23.6,214.6,54.5,210.66,4.15,1.24,10.3,18.3,Walk-in,3.6,4,223.88
2024-11-21,11,Thursday,Dinner,49,17.62,863.38,29.6,255.56,202.89,23.5,224.69,53.1,180.24,3.84,1.96,5.4,23.7,Google Maps,4.1,4,184.36
2024-11-21,11,Thursday,Lunch,42,19.33,811.86,28.6,232.19,162.37,20.0,205.04,48.6,212.26,4.64,1.68,8.1,18.9,Walk-in,4.2,3,200.82
2024-11-22,11,Friday,Lunch,53,15.2,805.6,23.1,186.09,226.37,28.1,211.15,51.2,181.99,4.6,2.12,7.3,21.4,WhatsApp,4.1,5,148.74
2024-11-22,11,Friday,Lunch,68,15.22,1034.96,24.1,249.43,308.42,29.8,250.58,53.9,226.53,5.91,2.72,6.0,18.6,Walk-in,4.2,3,204.13
2024-11-22,11,Friday,Lunch,51,14.77,753.27,38.6,290.76,206.4,27.4,154.34,66.0,101.77,4.3,2.04,10.5,18.2,Phone,3.8,5,97.7
2024-11-22,11,Friday,Lunch,50,19.53,976.5,37.3,364.23,361.3,37.0,197.4,74.3,53.57,5.58,2.0,12.9,23.3,Phone,3.6,8,98.13
2024-11-23,11,Saturday,Dinner,46,27.85,1281.1,28.7,367.68,468.88,36.6,179.87,65.3,264.67,5.69,1.84,11.0,19.3,Phone,4.1,6,286.92
2024-11-25,11,Monday,Lunch,29,15.3,443.7,34.6,153.52,175.71,39.6,107.22,74.2,7.25,2.54,1.16,5.9,19.4,Walk-in,4.2,4,-29.85
2024-11-26,11,Tuesday,Lunch,43,21.23,912.89,33.0,301.25,275.69,30.2,202.88,63.2,133.07,5.22,1.72,14.0,20.1,Phone,4.0,4,179.57
2024-11-26,11,Tuesday,Dinner,33,25.16,830.28,33.5,278.14,298.07,35.9,246.31,69.4,7.76,3.69,1.32,11.0,24.7,Walk-in,4.2,4,58.59
2024-11-27,11,Wednesday,Lunch,38,21.79,828.02,25.3,209.49,260.83,31.5,251.94,56.8,105.76,4.73,1.52,6.6,23.8,Phone,4.4,8,156.86
2024-11-28,11,Thursday,Dinner,33,39.42,1300.86,23.8,309.6,403.27,31.0,273.59,54.8,314.4,5.78,1.32,5.7,22.1,Phone,4.4,3,330.7
2024-11-28,11,Thursday,Lunch,32,12.29,393.28,35.7,140.4,108.94,27.7,110.18,63.4,33.76,2.25,1.28,11.4,25.2,Phone,4.4,5,-5.91
2024-11-29,11,Friday,Lunch,29,16.59,481.11,23.1,111.14,96.22,20.0,263.29,43.1,10.46,2.75,1.16,8.5,17.6,Walk-in,4.5,6,32.55
2024-11-29,11,Friday,Lunch,49,20.96,1027.04,30.4,312.22,340.98,33.2,198.32,63.6,175.52,5.87,1.96,5.4,20.8,Website,4.3,7,198.11
2024-11-29,11,Friday,Lunch,30,12.11,363.3,29.5,107.17,130.06,35.8,262.03,65.3,-135.96,2.08,1.2,7.6,19.7,Phone,4.2,5,-77.41
2024-11-29,11,Friday,Dinner,46,19.52,897.92,29.2,262.19,201.13,22.4,172.23,51.6,262.37,3.99,1.84,6.8,16.0,Walk-in,4.9,4,233.21
2024-11-30,11,Saturday,Lunch,44,16.84,740.96,32.3,239.33,222.29,30.0,166.11,62.3,113.23,4.23,1.76,5.5,20.4,Phone,4.4,5,84.97
2024-11-30,11,Saturday,Lunch,66,9.98,658.68,28.3,186.41,230.54,35.0,135.31,63.3,106.42,3.76,2.64,11.0,18.5,WhatsApp,3.8,7,85.07
2024-12-01,12,Sunday,Lunch,30,13.63,408.9,32.6,133.3,115.31,28.2,224.92,60.8,-64.63,2.34,1.2,10.3,19.3,Walk-in,3.4,4,-11.07
2024-12-01,12,Sunday,Lunch,33,10.65,351.45,31.6,111.06,126.52,36.0,213.15,67.6,-99.28,2.01,1.32,10.5,15.4,Google Maps,4.0,3,-82.97
2024-12-02,12,Monday,Dinner,19,25.41,482.79,39.4,190.22,141.46,29.3,139.73,68.7,11.38,2.15,0.76,10.5,15.3,Phone,4.3,4,-11.0
2024-12-03,12,Tuesday,Lunch,26,13.29,345.54,25.5,88.11,94.68,27.4,92.61,52.9,70.14,1.97,1.04,5.3,19.3,Walk-in,4.5,2,6.26
2024-12-04,12,Wednesday,Dinner,41,20.09,823.69,31.1,256.17,299.0,36.3,208.69,67.4,59.83,3.66,1.64,6.2,16.1,WhatsApp,3.6,4,85.21
2024-12-04,12,Wednesday,Dinner,22,30.82,678.04,32.7,221.72,171.54,25.3,213.81,58.0,70.97,3.01,0.88,12.4,18.5,Phone,4.4,5,73.95
2024-12-04,12,Wednesday,Dinner,28,13.03,364.84,30.0,109.45,96.32,26.4,145.59,56.4,13.48,1.62,1.12,8.3,17.1,Walk-in,4.6,5,-14.53
2024-12-06,12,Friday,Dinner,44,22.45,987.8,25.7,253.86,251.89,25.5,136.55,51.2,345.5,4.39,1.76,3.6,17.1,WhatsApp,4.3,4,309.31
2024-12-09,12,Monday,Lunch,25,10.51,262.75,36.0,94.59,63.85,24.3,219.51,60.3,-115.2,1.5,1.0,8.7,15.7,Google Maps,4.3,6,-98.2
2024-12-09,12,Monday,Lunch,19,17.64,335.16,32.3,108.26,103.23,30.8,273.54,63.1,-149.87,1.92,0.76,10.0,17.2,WhatsApp,4.0,6,-105.29
2024-12-10,12,Tuesday,Lunch,16,10.16,162.56,25.9,42.1,44.54,27.4,167.73,53.3,-91.81,0.93,0.64,9.6,15.9,Google Maps,3.9,5,-105.2
2024-12-10,12,Tuesday,Dinner,30,23.04,691.2,32.8,226.71,223.95,32.4,150.42,65.2,90.12,3.07,1.2,5.2,14.6,Google Maps,4.4,2,69.25
2024-12-10,12,Tuesday,Dinner,41,20.57,843.37,37.8,318.79,179.64,21.3,203.45,59.1,141.49,3.75,1.64,13.7,16.0,WhatsApp,4.3,2,142.57
2024-12-10,12,Tuesday,Lunch,33,14.06,463.98,30.9,143.37,113.21,24.4,218.59,55.3,-11.19,2.65,1.32,3.5,18.8,Walk-in,4.0,6,33.18
2024-12-11,12,Wednesday,Dinner,33,18.09,596.97,31.0,185.06,180.88,30.3,173.61,61.3,57.42,2.65,1.32,8.3,17.3,Google Maps,5.0,4,35.82
2024-12-12,12,Thursday,Lunch,22,10.14,223.08,37.3,83.21,83.21,37.3,281.13,74.6,-224.47,1.27,0.88,13.2,17.7,Google Maps,3.5,6,-139.23
2024-12-14,12,Saturday,Dinner,29,22.79,660.91,27.1,179.11,210.83,31.9,230.58,59.0,40.39,2.94,1.16,9.8,16.2,Walk-in,4.0,2,59.24
2024-12-14,12,Saturday,Lunch,41,16.66,683.06,37.9,258.88,185.11,27.1,172.84,65.0,66.23,3.9,1.64,10.5,12.3,Phone,3.8,4,52.1
2024-12-14,12,Saturday,Dinner,26,23.21,603.46,34.9,210.61,136.38,22.6,118.34,57.5,138.13,2.68,1.04,4.8,13.8,Walk-in,4.3,5,83.68
2024-12-15,12,Sunday,Dinner,49,20.3,994.7,27.3,271.55,266.58,26.8,249.37,54.1,207.2,4.42,1.96,9.0,15.6,Google Maps,3.3,3,223.48
2024-12-17,12,Tuesday,Lunch,24,14.7,352.8,28.3,99.84,105.13,29.8,243.64,58.1,-95.81,2.02,0.96,7.9,13.9,Phone,4.6,5,-49.3
2024-12-18,12,Wednesday,Lunch,31,13.97,433.07,28.9,125.16,86.61,20.0,176.38,48.9,44.92,2.47,1.24,4.6,15.2,Website,4.5,4,21.68
2024-12-19,12,Thursday,Lunch,16,10.8,172.8,23.7,40.95,41.3,23.9,205.78,47.6,-115.23,0.99,0.64,10.6,15.1,Walk-in,4.2,4,-102.77
2024-12-20,12,Friday,Lunch,37,9.0,333.0,32.0,106.56,87.58,26.3,183.23,58.3,-44.37,1.9,1.48,5.5,15.1,Google Maps,4.0,3,-50.29
2024-12-20,12,Friday,Lunch,28,16.35,457.8,27.5,125.9,131.39,28.7,213.43,56.2,-12.92,2.62,1.12,5.9,19.1,Walk-in,4.4,4,9.62
2024-12-23,12,Monday,Dinner,8,18.93,151.44,32.2,48.76,44.98,29.7,143.88,61.9,-86.18,0.67,0.32,9.3,16.1,Google Maps,4.2,6,-90.22
2024-12-24,12,Tuesday,Dinner,35,23.39,818.65,25.8,211.21,220.22,26.9,137.46,52.7,249.76,3.64,1.4,7.6,18.1,Google Maps,4.5,4,194.62
2024-12-24,12,Tuesday,Lunch,44,11.32,498.08,34.7,172.83,161.88,32.5,226.49,67.2,-63.12,2.85,1.76,8.5,16.5,Google Maps,4.1,3,-14.92
2024-12-25,12,Wednesday,Lunch,40,10.76,430.4,34.0,146.34,131.7,30.6,232.19,64.6,-79.83,2.46,1.6,7.4,19.0,WhatsApp,4.0,6,-53.46
2024-12-25,12,Wednesday,Dinner,36,20.01,720.36,28.2,203.14,202.42,28.1,167.91,56.3,146.89,3.2,1.44,12.2,18.2,WhatsApp,4.5,3,127.87
2024-12-26,12,Thursday,Dinner,27,20.65,557.55,32.4,180.65,185.11,33.2,156.29,65.6,35.5,2.48,1.08,5.2,15.0,Walk-in,4.4,6,17.29
2024-12-26,12,Thursday,Lunch,37,17.75,656.75,31.3,205.56,215.41,32.8,241.64,64.1,-5.86,3.75,1.48,6.6,20.1,Walk-in,4.0,2,25.66
2024-12-26,12,Thursday,Dinner,40,30.38,1215.2,36.9,448.41,275.85,22.7,157.81,59.6,333.13,5.4,1.6,9.4,15.3,Google Maps,4.2,4,342.72
2024-12-27,12,Friday,Lunch,42,9.0,378.0,26.9,101.68,112.64,29.8,192.49,56.7,-28.81,2.16,1.68,5.0,16.6,Phone,4.2,6,-15.55
2024-12-27,12,Friday,Lunch,28,14.62,409.36,30.4,124.45,141.23,34.5,186.79,64.9,-43.11,2.34,1.12,4.9,17.0,Walk-in,4.3,3,-14.52
2024-12-27,12,Friday,Lunch,36,15.19,546.84,28.4,155.3,193.03,35.3,123.99,63.7,74.52,3.12,1.44,8.4,17.2,Phone,4.6,4,26.72
2024-12-28,12,Saturday,Lunch,58,11.43,662.94,31.2,206.84,211.48,31.9,198.65,63.1,45.97,3.79,2.32,10.6,17.8,Phone,4.0,5,64.16
2024-12-29,12,Sunday,Lunch,40,12.17,486.8,33.1,161.13,140.2,28.8,194.25,61.9,-8.78,2.78,1.6,11.0,14.7,Phone,3.8,2,9.76
2024-12-29,12,Sunday,Dinner,6,18.27,109.62,28.4,31.13,35.19,32.1,206.21,60.5,-162.91,0.49,0.24,8.3,17.6,WhatsApp,4.2,5,-118.1
2024-12-30,12,Monday,Dinner,13,18.68,242.84,29.5,71.64,82.57,34.0,197.12,63.5,-108.49,1.08,0.52,6.0,17.4,Phone,3.9,4,-92.42
2024-12-30,12,Monday,Dinner,18,27.2,489.6,34.9,170.87,149.82,30.6,286.11,65.5,-117.2,2.18,0.72,8.8,16.2,Walk-in,3.7,6,-68.92
2024-12-30,12,Monday,Lunch,26,20.86,542.36,36.4,197.42,168.67,31.1,242.28,67.5,-66.01,3.1,1.04,9.7,15.8,Walk-in,4.5,3,-11.76
